id,difficulty,questionType,mechanic,skill,promptText,audioText,optionA,optionB,optionC,optionD,correctAnswer,stimulusJson,optionsJson,answerJson,hintJson,explanation,targetVocabulary,worldTags,estimatedSeconds,requiresMemoryPhase,notes
GB-0917,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the small blue bird under the box.,Find the small blue bird under the box.,small blue bird under box,small yellow frog under box,small blue bird behind box,small blue dog under box,small blue bird under box,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small blue bird under box"", ""scene"": {""animal"": ""bird"", ""color"": ""blue"", ""size"": ""small"", ""relation"": ""under"", ""object"": ""box""}}, {""id"": ""B"", ""label"": ""small yellow frog under box"", ""scene"": {""animal"": ""frog"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""under"", ""object"": ""box""}}, {""id"": ""C"", ""label"": ""small blue bird behind box"", ""scene"": {""animal"": ""bird"", ""color"": ""blue"", ""size"": ""small"", ""relation"": ""behind"", ""object"": ""box""}}, {""id"": ""D"", ""label"": ""small blue dog under box"", ""scene"": {""animal"": ""dog"", ""color"": ""blue"", ""size"": ""small"", ""relation"": ""under"", ""object"": ""box""}}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Remember all clues: small, blue, bird, under."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,small|blue|bird|under|box,final_reasoning,18,False,
GB-0918,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,MOMO HAS TWO RED APPLES,"{""type"": ""wordTiles"", ""tiles"": [""APPLES"", ""HAS"", ""RED"", ""TWO"", ""MOMO""]}",[],"{""type"": ""sequence"", ""value"": [""MOMO"", ""HAS"", ""TWO"", ""RED"", ""APPLES""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",Momo has two red apples.,momo|has|two|red|apples,reading|sentence,18,False,
GB-0919,10,short_story,raise_board,listening,What color is the monkey?,Momo has a yellow monkey. The monkey likes milk. Momo has 5 eggs. They are at home.,WHITE,GREEN,YELLOW,BLUE,YELLOW,"{""type"": ""story"", ""text"": ""Momo has a yellow monkey. The monkey likes milk. Momo has 5 eggs. They are at home."", ""character"": ""Momo""}","[{""id"": ""A"", ""label"": ""WHITE""}, {""id"": ""B"", ""label"": ""GREEN""}, {""id"": ""C"", ""label"": ""YELLOW"", ""_correct"": true}, {""id"": ""D"", ""label"": ""BLUE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says yellow.,monkey|yellow|milk|egg|5|home,story,24,False,
GB-0920,10,final_reasoning,bell_choice,reasoning,The blue star is next to the red circle. The yellow heart is next to the blue star. Which shape is next to the circle?,The blue star is next to the red circle. The yellow heart is next to the blue star. Which shape is next to the circle?,BLUE STAR,GREEN SQUARE,YELLOW HEART,RED CIRCLE,BLUE STAR,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""BLUE STAR""}, {""id"": ""B"", ""label"": ""GREEN SQUARE""}, {""id"": ""C"", ""label"": ""YELLOW HEART""}, {""id"": ""D"", ""label"": ""RED CIRCLE""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",The first sentence says the blue star is next to the red circle.,blue|star|red|circle|yellow|heart|next to,final_bell|reasoning,22,False,
GB-0921,10,memory_scene,bell_choice,memory,Who had the yellow bag?,Look carefully. Remember what you see.,POKI,MOMO,PIP,LULU,MOMO,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Lulu"", ""color"": ""blue"", ""item"": ""ball""}, {""character"": ""Momo"", ""color"": ""yellow"", ""item"": ""bag""}, {""character"": ""Foxy"", ""color"": ""green"", ""item"": ""hat""}]}","[{""id"": ""A"", ""label"": ""POKI""}, {""id"": ""B"", ""label"": ""MOMO"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PIP""}, {""id"": ""D"", ""label"": ""LULU""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is Momo.,Momo|yellow|bag,memory,20,True,
GB-0922,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the big yellow turtle next to the chair.,Find the big yellow turtle next to the chair.,small yellow turtle behind chair,small yellow monkey next to chair,small yellow duck under chair,big yellow turtle next to chair,big yellow turtle next to chair,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small yellow turtle behind chair"", ""scene"": {""animal"": ""turtle"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""behind"", ""object"": ""chair""}}, {""id"": ""B"", ""label"": ""small yellow monkey next to chair"", ""scene"": {""animal"": ""monkey"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""next to"", ""object"": ""chair""}}, {""id"": ""C"", ""label"": ""small yellow duck under chair"", ""scene"": {""animal"": ""duck"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""under"", ""object"": ""chair""}}, {""id"": ""D"", ""label"": ""big yellow turtle next to chair"", ""scene"": {""animal"": ""turtle"", ""color"": ""yellow"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""chair""}}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Remember all clues: big, yellow, turtle, next to."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,big|yellow|turtle|next to|chair,final_reasoning,18,False,
GB-0923,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,THE SMALL DOG IS BEHIND THE CHAIR,"{""type"": ""wordTiles"", ""tiles"": [""SMALL"", ""IS"", ""BEHIND"", ""DOG"", ""THE"", ""CHAIR"", ""THE""]}",[],"{""type"": ""sequence"", ""value"": [""THE"", ""SMALL"", ""DOG"", ""IS"", ""BEHIND"", ""THE"", ""CHAIR""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",The small dog is behind the chair.,the|small|dog|is|behind|the|chair,reading|sentence,18,False,
GB-0924,10,short_story,raise_board,listening,What color is the duck?,Lulu has a red duck. The duck likes bread. Lulu has 2 bananas. They are at school.,ORANGE,PINK,GREEN,RED,RED,"{""type"": ""story"", ""text"": ""Lulu has a red duck. The duck likes bread. Lulu has 2 bananas. They are at school."", ""character"": ""Lulu""}","[{""id"": ""A"", ""label"": ""ORANGE""}, {""id"": ""B"", ""label"": ""PINK""}, {""id"": ""C"", ""label"": ""GREEN""}, {""id"": ""D"", ""label"": ""RED"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says red.,duck|red|bread|banana|2|school,story,24,False,
GB-0925,10,final_reasoning,bell_choice,reasoning,Poki has a book. Poki gives it to Pip. Who has the book now?,Poki has a book. Poki gives it to Pip. Who has the book now?,PIP,LULU,FOXY,POKI,PIP,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""PIP""}, {""id"": ""B"", ""label"": ""LULU""}, {""id"": ""C"", ""label"": ""FOXY""}, {""id"": ""D"", ""label"": ""POKI""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}","Poki gave the book to Pip, so Pip has it now.",Poki|Pip|book,final_bell|reasoning,22,False,
GB-0926,10,memory_scene,bell_choice,memory,What color was Lulu's apple?,Look carefully. Remember what you see.,BLACK,PINK,RED,ORANGE,RED,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Poki"", ""color"": ""orange"", ""item"": ""hat""}, {""character"": ""Momo"", ""color"": ""pink"", ""item"": ""kite""}, {""character"": ""Lulu"", ""color"": ""red"", ""item"": ""apple""}]}","[{""id"": ""A"", ""label"": ""BLACK""}, {""id"": ""B"", ""label"": ""PINK""}, {""id"": ""C"", ""label"": ""RED"", ""_correct"": true}, {""id"": ""D"", ""label"": ""ORANGE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is red.,Lulu|red|apple,memory,20,True,
GB-0927,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the small black cat next to the table.,Find the small black cat next to the table.,small black cat next to table,big black rabbit on table,big black dog behind table,big orange monkey on table,small black cat next to table,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small black cat next to table"", ""scene"": {""animal"": ""cat"", ""color"": ""black"", ""size"": ""small"", ""relation"": ""next to"", ""object"": ""table""}}, {""id"": ""B"", ""label"": ""big black rabbit on table"", ""scene"": {""animal"": ""rabbit"", ""color"": ""black"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""table""}}, {""id"": ""C"", ""label"": ""big black dog behind table"", ""scene"": {""animal"": ""dog"", ""color"": ""black"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""table""}}, {""id"": ""D"", ""label"": ""big orange monkey on table"", ""scene"": {""animal"": ""monkey"", ""color"": ""orange"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""table""}}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Remember all clues: small, black, cat, next to."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,small|black|cat|next to|table,final_reasoning,18,False,
GB-0928,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,PIP HAS A BLUE KITE,"{""type"": ""wordTiles"", ""tiles"": [""BLUE"", ""KITE"", ""HAS"", ""A"", ""PIP""]}",[],"{""type"": ""sequence"", ""value"": [""PIP"", ""HAS"", ""A"", ""BLUE"", ""KITE""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",Pip has a blue kite.,pip|has|a|blue|kite,reading|sentence,18,False,
GB-0929,10,short_story,raise_board,listening,Where are Poki and the frog?,Poki has a pink frog. The frog likes cake. Poki has 2 cookies. They are at home.,HOME,SCHOOL,PARK,GARDEN,HOME,"{""type"": ""story"", ""text"": ""Poki has a pink frog. The frog likes cake. Poki has 2 cookies. They are at home."", ""character"": ""Poki""}","[{""id"": ""A"", ""label"": ""HOME"", ""_correct"": true}, {""id"": ""B"", ""label"": ""SCHOOL""}, {""id"": ""C"", ""label"": ""PARK""}, {""id"": ""D"", ""label"": ""GARDEN""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says home.,frog|pink|cake|cookie|2|home,story,24,False,
GB-0930,10,final_reasoning,bell_choice,reasoning,Momo has 3 bananas. Momo gives 1 to Pip. How many are left?,Momo has 3 bananas. Momo gives 1 to Pip. How many are left?,1,POKI,3,2,2,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""1""}, {""id"": ""B"", ""label"": ""POKI""}, {""id"": ""C"", ""label"": ""3""}, {""id"": ""D"", ""label"": ""2""}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",3 minus 1 leaves 2.,Momo|Pip|banana|3|1,final_bell|reasoning,22,False,
GB-0931,10,memory_scene,bell_choice,memory,What color was Momo's hat?,Look carefully. Remember what you see.,BLACK,RED,PINK,YELLOW,BLACK,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Pip"", ""color"": ""blue"", ""item"": ""apple""}, {""character"": ""Lulu"", ""color"": ""purple"", ""item"": ""kite""}, {""character"": ""Momo"", ""color"": ""black"", ""item"": ""hat""}]}","[{""id"": ""A"", ""label"": ""BLACK"", ""_correct"": true}, {""id"": ""B"", ""label"": ""RED""}, {""id"": ""C"", ""label"": ""PINK""}, {""id"": ""D"", ""label"": ""YELLOW""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is black.,Momo|black|hat,memory,20,True,
GB-0932,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the small green dog next to the table.,Find the small green dog next to the table.,big red dog next to table,small green dog next to table,big red dog next to table,small yellow dog on table,small green dog next to table,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""big red dog next to table"", ""scene"": {""animal"": ""dog"", ""color"": ""red"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""table""}}, {""id"": ""B"", ""label"": ""small green dog next to table"", ""scene"": {""animal"": ""dog"", ""color"": ""green"", ""size"": ""small"", ""relation"": ""next to"", ""object"": ""table""}}, {""id"": ""C"", ""label"": ""big red dog next to table"", ""scene"": {""animal"": ""dog"", ""color"": ""red"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""table""}}, {""id"": ""D"", ""label"": ""small yellow dog on table"", ""scene"": {""animal"": ""dog"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""on"", ""object"": ""table""}}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Remember all clues: small, green, dog, next to."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,small|green|dog|next to|table,final_reasoning,18,False,
GB-0933,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,PIP HAS A BLUE KITE,"{""type"": ""wordTiles"", ""tiles"": [""A"", ""PIP"", ""HAS"", ""BLUE"", ""KITE""]}",[],"{""type"": ""sequence"", ""value"": [""PIP"", ""HAS"", ""A"", ""BLUE"", ""KITE""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",Pip has a blue kite.,pip|has|a|blue|kite,reading|sentence,18,False,
GB-0934,10,short_story,raise_board,listening,Where are Lulu and the dog?,Lulu has a yellow dog. The dog likes banana. Lulu has 1 pears. They are at home.,PARK,HOME,GARDEN,SCHOOL,HOME,"{""type"": ""story"", ""text"": ""Lulu has a yellow dog. The dog likes banana. Lulu has 1 pears. They are at home."", ""character"": ""Lulu""}","[{""id"": ""A"", ""label"": ""PARK""}, {""id"": ""B"", ""label"": ""HOME"", ""_correct"": true}, {""id"": ""C"", ""label"": ""GARDEN""}, {""id"": ""D"", ""label"": ""SCHOOL""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says home.,dog|yellow|banana|pear|1|home,story,24,False,
GB-0935,10,final_reasoning,bell_choice,reasoning,Pip is wearing a coat and holding an umbrella. What is the weather probably like?,Pip is wearing a coat and holding an umbrella. What is the weather probably like?,RAINY,WINDY,SUNNY,HOT,RAINY,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""RAINY""}, {""id"": ""B"", ""label"": ""WINDY""}, {""id"": ""C"", ""label"": ""SUNNY""}, {""id"": ""D"", ""label"": ""HOT""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",A coat and umbrella are clues for rainy weather.,coat|umbrella|rainy,final_bell|reasoning,22,False,
GB-0936,10,memory_scene,bell_choice,memory,Who had the green apple?,Look carefully. Remember what you see.,FOXY,LULU,PIP,POKI,LULU,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Momo"", ""color"": ""pink"", ""item"": ""ball""}, {""character"": ""Foxy"", ""color"": ""red"", ""item"": ""kite""}, {""character"": ""Lulu"", ""color"": ""green"", ""item"": ""apple""}]}","[{""id"": ""A"", ""label"": ""FOXY""}, {""id"": ""B"", ""label"": ""LULU"", ""_correct"": true}, {""id"": ""C"", ""label"": ""PIP""}, {""id"": ""D"", ""label"": ""POKI""}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is Lulu.,Lulu|green|apple,memory,20,True,
GB-0937,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the big green monkey on the tree.,Find the big green monkey on the tree.,small pink monkey on tree,big black monkey behind tree,big green monkey on tree,big purple monkey behind tree,big green monkey on tree,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small pink monkey on tree"", ""scene"": {""animal"": ""monkey"", ""color"": ""pink"", ""size"": ""small"", ""relation"": ""on"", ""object"": ""tree""}}, {""id"": ""B"", ""label"": ""big black monkey behind tree"", ""scene"": {""animal"": ""monkey"", ""color"": ""black"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""tree""}}, {""id"": ""C"", ""label"": ""big green monkey on tree"", ""scene"": {""animal"": ""monkey"", ""color"": ""green"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""tree""}}, {""id"": ""D"", ""label"": ""big purple monkey behind tree"", ""scene"": {""animal"": ""monkey"", ""color"": ""purple"", ""size"": ""big"", ""relation"": ""behind"", ""object"": ""tree""}}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Remember all clues: big, green, monkey, on."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,big|green|monkey|on|tree,final_reasoning,18,False,
GB-0938,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,THE SMALL DOG IS BEHIND THE CHAIR,"{""type"": ""wordTiles"", ""tiles"": [""CHAIR"", ""IS"", ""DOG"", ""BEHIND"", ""SMALL"", ""THE"", ""THE""]}",[],"{""type"": ""sequence"", ""value"": [""THE"", ""SMALL"", ""DOG"", ""IS"", ""BEHIND"", ""THE"", ""CHAIR""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",The small dog is behind the chair.,the|small|dog|is|behind|the|chair,reading|sentence,18,False,
GB-0939,10,short_story,raise_board,listening,What does the frog like?,Pip has a black frog. The frog likes orange. Pip has 3 cookies. They are at home.,WATERMELON,CAKE,ORANGE,GRAPE,ORANGE,"{""type"": ""story"", ""text"": ""Pip has a black frog. The frog likes orange. Pip has 3 cookies. They are at home."", ""character"": ""Pip""}","[{""id"": ""A"", ""label"": ""WATERMELON""}, {""id"": ""B"", ""label"": ""CAKE""}, {""id"": ""C"", ""label"": ""ORANGE"", ""_correct"": true}, {""id"": ""D"", ""label"": ""GRAPE""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says orange.,frog|black|orange|cookie|3|home,story,24,False,
GB-0940,10,final_reasoning,bell_choice,reasoning,The blue star is next to the red circle. The yellow heart is next to the blue star. Which shape is next to the circle?,The blue star is next to the red circle. The yellow heart is next to the blue star. Which shape is next to the circle?,YELLOW HEART,RED CIRCLE,GREEN SQUARE,BLUE STAR,BLUE STAR,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""YELLOW HEART""}, {""id"": ""B"", ""label"": ""RED CIRCLE""}, {""id"": ""C"", ""label"": ""GREEN SQUARE""}, {""id"": ""D"", ""label"": ""BLUE STAR""}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",The first sentence says the blue star is next to the red circle.,blue|star|red|circle|yellow|heart|next to,final_bell|reasoning,22,False,
GB-0941,10,memory_scene,bell_choice,memory,What did Pip have?,Look carefully. Remember what you see.,HAT,APPLE,KITE,BAG,KITE,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Lulu"", ""color"": ""red"", ""item"": ""apple""}, {""character"": ""Poki"", ""color"": ""green"", ""item"": ""book""}, {""character"": ""Pip"", ""color"": ""black"", ""item"": ""kite""}]}","[{""id"": ""A"", ""label"": ""HAT""}, {""id"": ""B"", ""label"": ""APPLE""}, {""id"": ""C"", ""label"": ""KITE"", ""_correct"": true}, {""id"": ""D"", ""label"": ""BAG""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is kite.,Pip|black|kite,memory,20,True,
GB-0942,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the small purple dog on the box.,Find the small purple dog on the box.,big green bird on box,small purple dog on box,small red dog on box,big purple dog on box,small purple dog on box,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""big green bird on box"", ""scene"": {""animal"": ""bird"", ""color"": ""green"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""box""}}, {""id"": ""B"", ""label"": ""small purple dog on box"", ""scene"": {""animal"": ""dog"", ""color"": ""purple"", ""size"": ""small"", ""relation"": ""on"", ""object"": ""box""}}, {""id"": ""C"", ""label"": ""small red dog on box"", ""scene"": {""animal"": ""dog"", ""color"": ""red"", ""size"": ""small"", ""relation"": ""on"", ""object"": ""box""}}, {""id"": ""D"", ""label"": ""big purple dog on box"", ""scene"": {""animal"": ""dog"", ""color"": ""purple"", ""size"": ""big"", ""relation"": ""on"", ""object"": ""box""}}]","{""type"": ""option"", ""value"": ""B""}","{""afterWrong"": 1, ""text"": ""Remember all clues: small, purple, dog, on."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,small|purple|dog|on|box,final_reasoning,18,False,
GB-0943,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,MOMO HAS TWO RED APPLES,"{""type"": ""wordTiles"", ""tiles"": [""TWO"", ""HAS"", ""APPLES"", ""RED"", ""MOMO""]}",[],"{""type"": ""sequence"", ""value"": [""MOMO"", ""HAS"", ""TWO"", ""RED"", ""APPLES""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",Momo has two red apples.,momo|has|two|red|apples,reading|sentence,18,False,
GB-0944,10,short_story,raise_board,listening,What does the monkey like?,Lulu has a red monkey. The monkey likes egg. Lulu has 4 apples. They are at home.,GRAPE,CAKE,BREAD,EGG,EGG,"{""type"": ""story"", ""text"": ""Lulu has a red monkey. The monkey likes egg. Lulu has 4 apples. They are at home."", ""character"": ""Lulu""}","[{""id"": ""A"", ""label"": ""GRAPE""}, {""id"": ""B"", ""label"": ""CAKE""}, {""id"": ""C"", ""label"": ""BREAD""}, {""id"": ""D"", ""label"": ""EGG"", ""_correct"": true}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says egg.,monkey|red|egg|apple|4|home,story,24,False,
GB-0945,10,final_reasoning,bell_choice,reasoning,Foxy has a book. Foxy gives it to Pip. Who has the book now?,Foxy has a book. Foxy gives it to Pip. Who has the book now?,FOXY,LULU,PIP,POKI,PIP,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""FOXY""}, {""id"": ""B"", ""label"": ""LULU""}, {""id"": ""C"", ""label"": ""PIP""}, {""id"": ""D"", ""label"": ""POKI""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}","Foxy gave the book to Pip, so Pip has it now.",Foxy|Pip|book,final_bell|reasoning,22,False,
GB-0946,10,memory_scene,bell_choice,memory,What color was Pip's hat?,Look carefully. Remember what you see.,RED,GREEN,BLUE,BLACK,BLUE,"{""type"": ""memoryScene"", ""showMs"": 4500, ""objects"": [{""character"": ""Pip"", ""color"": ""blue"", ""item"": ""hat""}, {""character"": ""Momo"", ""color"": ""black"", ""item"": ""bag""}, {""character"": ""Lulu"", ""color"": ""green"", ""item"": ""book""}]}","[{""id"": ""A"", ""label"": ""RED""}, {""id"": ""B"", ""label"": ""GREEN""}, {""id"": ""C"", ""label"": ""BLUE"", ""_correct"": true}, {""id"": ""D"", ""label"": ""BLACK""}]","{""type"": ""option"", ""value"": ""C""}","{""afterWrong"": 1, ""text"": ""Show the scene again for a moment."", ""strategy"": ""reveal_memory_scene_once""}",The correct answer is blue.,Pip|blue|hat,memory,20,True,
GB-0947,10,multi_clue_scene,answer_zone,sentence_comprehension,Find the big purple bird next to the box.,Find the big purple bird next to the box.,small yellow duck on box,small red bird next to box,big yellow bird next to box,big purple bird next to box,big purple bird next to box,"{""type"": ""sceneChoices""}","[{""id"": ""A"", ""label"": ""small yellow duck on box"", ""scene"": {""animal"": ""duck"", ""color"": ""yellow"", ""size"": ""small"", ""relation"": ""on"", ""object"": ""box""}}, {""id"": ""B"", ""label"": ""small red bird next to box"", ""scene"": {""animal"": ""bird"", ""color"": ""red"", ""size"": ""small"", ""relation"": ""next to"", ""object"": ""box""}}, {""id"": ""C"", ""label"": ""big yellow bird next to box"", ""scene"": {""animal"": ""bird"", ""color"": ""yellow"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""box""}}, {""id"": ""D"", ""label"": ""big purple bird next to box"", ""scene"": {""animal"": ""bird"", ""color"": ""purple"", ""size"": ""big"", ""relation"": ""next to"", ""object"": ""box""}}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Remember all clues: big, purple, bird, next to."", ""strategy"": ""highlight_clues_sequentially""}",The correct picture matches all four clues.,big|purple|bird|next to|box,final_reasoning,18,False,
GB-0948,10,sentence_order,quick_match,reading,Put the words in the correct order.,Put the words in the correct order.,,,,,THE SMALL DOG IS BEHIND THE CHAIR,"{""type"": ""wordTiles"", ""tiles"": [""THE"", ""BEHIND"", ""SMALL"", ""CHAIR"", ""THE"", ""IS"", ""DOG""]}",[],"{""type"": ""sequence"", ""value"": [""THE"", ""SMALL"", ""DOG"", ""IS"", ""BEHIND"", ""THE"", ""CHAIR""]}","{""afterWrong"": 2, ""text"": ""Start with the word that begins the sentence."", ""strategy"": ""pulse_first_word""}",The small dog is behind the chair.,the|small|dog|is|behind|the|chair,reading|sentence,18,False,
GB-0949,10,short_story,raise_board,listening,What does the bird like?,Lulu has a pink bird. The bird likes apple. Lulu has 4 pears. They are at school.,APPLE,POTATO,RICE,EGG,APPLE,"{""type"": ""story"", ""text"": ""Lulu has a pink bird. The bird likes apple. Lulu has 4 pears. They are at school."", ""character"": ""Lulu""}","[{""id"": ""A"", ""label"": ""APPLE"", ""_correct"": true}, {""id"": ""B"", ""label"": ""POTATO""}, {""id"": ""C"", ""label"": ""RICE""}, {""id"": ""D"", ""label"": ""EGG""}]","{""type"": ""option"", ""value"": ""A""}","{""afterWrong"": 1, ""text"": ""Listen to the story one more time."", ""strategy"": ""replay_story""}",The story says apple.,bird|pink|apple|pear|4|school,story,24,False,
GB-0950,10,final_reasoning,bell_choice,reasoning,Momo has 2 bananas. Momo gives 1 to Pip. How many are left?,Momo has 2 bananas. Momo gives 1 to Pip. How many are left?,POKI,2,FOXY,1,1,"{""type"": ""finalReasoningScene""}","[{""id"": ""A"", ""label"": ""POKI""}, {""id"": ""B"", ""label"": ""2""}, {""id"": ""C"", ""label"": ""FOXY""}, {""id"": ""D"", ""label"": ""1""}]","{""type"": ""option"", ""value"": ""D""}","{""afterWrong"": 1, ""text"": ""Listen again and use all the clues."", ""strategy"": ""replay_in_chunks""}",2 minus 1 leaves 1.,Momo|Pip|banana|2|1,final_bell|reasoning,22,False,
